offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
70031788,65884232,40,C,13,,,
70035574,65884233,5,C,20,,,
70034032,65884234,16,C,13,,,
70031166,65884235,23,C,8,,,
70031167,65884236,51,C,20,,,
70028396,65884237,39,C,13,,,
70030607,65884238,45,C,20,,,
70031168,65884239,40,C,20,,,
70034033,65884240,49,C,20,0,F,
70034034,65884240,5,C,20,,,
70031169,65884241,16,C,13,,,
70035575,65884242,51,C,13,,,
70036902,65884243,51,C,3,,,
70036913,65885179,40,A,13,,,
70031793,65885180,7,C,18,,,
70030609,65885181,16,C,13,,,
70030610,65885182,45,C,20,,,
70030611,65885182,5,C,20,,,
70034044,65885183,51,C,20,,,
70030612,65885184,5,C,13,,,
70031794,65885186,14,C,18,,,
70031795,65885186,5,C,18,,,
70035579,65885187,46,C,20,,,
70031796,65885188,5,C,20,,,
70035580,65885189,5,C,13,,,
70031178,65885190,45,C,23,,,
70031797,65885191,51,C,20,,,
70035581,65885192,5,C,20,,,
70034045,65885193,5,C,20,,,
70035582,65885194,44,C,20,,,
70028404,65885195,51,C,41,,,
70026124,65885196,45,C,20,,,
70034046,65885197,5,C,21,,,
70030613,65885198,14,C,13,,,
70026125,65885199,44,C,13,,,
70036914,65885200,45,C,41,,,
70035583,65885201,23,C,12,,,
70030615,65885203,14,C,20,,,
70036915,65885204,23,C,12,,,
70035584,65885205,45,C,23,,,
70034047,65885206,49,C,20,0,F,
70034048,65885206,5,C,20,,,
70030616,65885207,45,C,25,,,
70026126,65885208,51,C,20,,,
70030617,65885209,45,C,23,,,
70030618,65885210,5,C,20,,,
70036916,65885211,51,C,20,,,
70035585,65885212,16,C,13,,,
70036917,65885213,5,C,20,,,
70035586,65885214,51,C,13,,,
70026127,65885215,14,C,18,,,
70031179,65885216,21,C,20,,,
70034049,65885217,49,C,20,0,N,
